2,0.017,287.7,1753.2,439.37,206.25,1743.3,452.56,312.57,1742.4,351.63,39.919,1532.2,448.11,291.42,1532.2,167.28,146.57,1580.9,289.71,243.35,1493.7,370.59,88.079,1369.6,235.01,279.31,1298.8,403.46,-34.844,1238.8,500.03,309.19,1228.2,75.003,13.448,1194.6,412.58,218.76,1188.3,121.47,150.75,1226.0,612.87,465.22,1184.5,224.45,131.45,1154.6,610.45,443.39,1115.0,218.06,136.95,1049.3,471.99,325.47,1016.8,251.14,1.657,1077.1,346.36,165.26,1054.5,136.32,119.44,518.62,411.44,247.27,498.12,241.95,7.7566,500.07,403.31,218.76,493.62,139.55,84.232,461.8,317.83,151.39,474.91,236.92,77.171,92.857,346.64,171.44,88.075,221.74,-4.1587,87.284,394.95,186.49,91.532,124.92,144.98,37.612,532.85,362.36,34.49,232.47,-27.621,22.714,293.52,87.73,21.641,140.56,7.4492,1354.8,484.54,32.374,1077.0,436.57
6,0.084,292.14,1751.4,442.68,210.63,1742.1,456.02,316.72,1741.1,354.79,42.711,1532.7,450.43,294.29,1531.9,169.94,149.62,1581.0,292.31,245.93,1493.1,373.08,90.377,1370.0,237.32,280.82,1298.1,405.39,-32.056,1239.4,503.05,311.94,1228.0,77.694,16.081,1195.1,415.63,221.49,1188.1,124.18,153.89,1227.2,615.37,468.17,1184.4,226.89,134.8,1155.8,613.01,446.4,1114.9,220.64,138.23,1049.1,473.89,326.76,1016.3,252.72,2.907,1077.5,348.4,166.44,1054.8,138.11,119.19,518.38,411.75,246.74,497.96,242.61,7.6592,500.14,403.84,218.15,493.77,140.17,83.916,462.14,318.12,150.5,475.14,237.56,77.282,93.061,346.69,171.51,88.177,221.92,-4.1118,87.342,395.0,186.55,91.696,125.07,145.03,37.502,532.9,362.37,34.64,232.28,-27.608,22.826,293.52,87.78,21.866,140.61,10.142,1355.3,487.22,33.69,1077.0,438.51
10,0.15,296.34,1750.0,445.72,214.77,1741.3,459.35,320.41,1740.0,357.67,45.328,1532.9,453.15,296.61,1531.5,172.38,152.22,1581.2,294.9,248.3,1492.8,375.42,92.161,1370.3,239.73,282.38,1297.4,407.31,-29.192,1239.7,506.32,314.27,1227.5,80.514,19.656,1195.2,419.71,223.89,1187.5,127.14,156.89,1227.9,618.37,470.65,1184.3,229.64,137.87,1156.4,616.11,448.96,1114.8,223.56,139.66,1049.0,475.71,327.83,1015.9,254.31,4.2619,1077.9,350.29,167.43,1055.0,139.86,119.67,518.58,412.38,246.55,497.79,243.35,7.9174,500.33,404.66,217.92,493.88,140.91,83.891,462.43,318.57,150.51,475.19,238.21,77.406,93.246,346.77,171.44,88.18,222.0,-3.9475,87.57,395.08,186.51,91.756,125.17,145.2,37.469,532.98,362.68,34.627,232.45,-27.444,23.163,293.52,87.799,21.84,140.6,12.936,1355.6,490.22,35.047,1077.2,440.53
14,0.217,299.69,1748.5,448.33,218.19,1740.4,462.32,323.29,1739.0,360.06,47.457,1532.8,455.9,298.24,1531.3,174.61,154.17,1581.0,297.44,250.05,1492.3,377.56,93.574,1370.3,242.14,283.88,1296.9,409.15,-26.93,1239.7,509.68,315.95,1227.2,83.146,21.91,1195.1,423.18,225.66,1187.2,129.91,159.45,1228.1,621.36,472.57,1184.4,232.18,140.38,1156.7,619.26,450.84,1114.8,226.28,140.86,1048.3,477.44,328.99,1015.7,255.78,5.589,1077.8,352.26,168.53,1055.0,141.69,120.02,518.25,413.08,246.99,497.68,244.13,8.3417,500.26,405.34,217.99,494.0,141.76,84.096,462.76,319.07,150.68,475.1,239.07,77.548,93.287,346.84,171.37,88.077,222.09,-3.9611,87.464,395.05,186.36,91.77,125.3,145.18,37.167,533.03,362.47,34.082,232.58,-27.629,23.067,293.53,87.694,21.9,140.65,15.228,1355.4,493.2,36.302,1077.0,442.37
18,0.284,302.24,1747.6,450.63,220.74,1739.7,465.06,325.21,1738.4,362.22,49.15,1532.8,458.34,299.4,1531.4,176.58,155.62,1581.3,299.77,251.56,1492.2,379.52,94.761,1370.6,244.24,285.21,1296.7,410.81,-25.258,1239.7,512.69,317.0,1227.2,85.329,23.392,1194.9,426.2,226.62,1187.2,132.17,161.36,1228.3,623.96,473.67,1184.5,234.19,142.31,1156.9,622.03,452.07,1115.0,228.32,142.94,1048.7,479.21,330.47,1015.6,257.31,7.1565,1078.1,354.19,169.89,1055.2,143.43,120.87,518.34,414.01,247.53,497.57,245.06,9.2624,500.58,406.23,218.43,494.18,142.83,84.861,463.06,319.85,151.09,475.38,240.28,77.769,93.432,346.93,171.61,88.276,222.3,-3.6419,87.752,395.17,186.63,92.051,125.5,145.4,37.244,533.13,362.71,34.419,232.51,-27.328,23.515,293.54,87.911,22.237,140.68,17.057,1355.4,495.91,37.982,1077.1,444.36
22,0.35,303.7,1747.1,452.68,222.3,1739.3,467.44,326.31,1738.2,364.15,50.165,1532.3,460.31,300.08,1531.4,178.18,156.49,1581.1,301.71,252.67,1492.2,381.25,95.792,1370.1,246.2,286.58,1296.7,412.43,-24.011,1239.4,514.77,317.56,1227.3,86.977,24.55,1194.5,428.2,227.18,1187.3,133.92,162.61,1228.1,625.98,474.28,1184.5,235.67,143.54,1156.6,624.09,452.63,1115.0,229.79,144.07,1048.1,481.14,331.84,1015.5,258.85,8.5079,1077.8,356.19,170.93,1055.0,145.22,121.71,518.28,414.91,248.23,497.44,246.03,9.9405,500.49,407.12,219.03,494.21,143.85,85.532,463.1,320.61,151.8,475.15,241.15,77.862,93.392,346.97,171.34,88.001,222.36,-3.6225,87.696,395.14,186.37,91.948,125.59,145.53,36.853,533.15,362.5,33.942,232.53,-27.229,23.264,293.67,87.781,21.895,140.71,18.242,1355.0,497.91,39.48,1076.7,446.28
26,0.417,304.36,1746.9,454.49,222.92,1739.0,469.36,326.72,1738.4,365.84,50.923,1532.1,461.99,300.88,1531.7,179.74,157.13,1581.3,303.46,253.39,1492.2,382.74,96.815,1370.3,247.8,287.71,1296.7,413.88,-22.954,1238.9,516.0,317.2,1226.9,88.538,25.854,1194.3,429.52,227.56,1187.6,135.23,163.61,1227.7,627.42,474.88,1184.4,236.83,144.68,1156.3,625.43,453.13,1114.8,230.91,145.61,1048.2,482.93,333.11,1015.5,260.36,9.9072,1077.9,357.98,172.27,1055.0,147.03,122.42,518.17,415.83,248.87,497.36,246.84,10.751,500.72,408.06,219.53,494.37,144.74,86.28,463.39,321.45,152.21,475.49,242.14,78.036,93.523,347.05,171.66,88.298,222.54,-3.4691,87.915,395.2,186.69,92.281,125.73,145.66,36.911,533.22,362.9,34.138,232.68,-27.284,23.722,293.55,87.929,22.407,140.74,19.199,1354.6,499.3,40.964,1076.8,448.08
30,0.484,304.28,1747.2,455.77,223.11,1739.1,470.9,326.85,1738.6,367.32,51.346,1531.6,463.35,301.39,1531.9,181.11,157.61,1581.1,304.88,253.92,1492.3,384.03,97.63,1370.0,249.15,288.59,1296.8,415.18,-22.169,1238.2,516.51,318.52,1227.6,89.234,26.761,1193.9,429.91,228.22,1187.8,136.29,164.11,1227.0,628.34,475.49,1184.4,237.81,145.28,1155.4,626.09,453.75,1114.9,231.77,146.74,1048.1,484.43,334.01,1015.4,261.7,11.062,1077.8,359.6,172.97,1054.9,148.43,122.98,518.2,416.59,249.31,497.29,247.63,11.217,500.73,408.76,219.89,494.38,145.53,86.641,463.45,322.12,152.74,475.38,242.77,78.065,93.556,347.06,171.51,88.192,222.59,-3.4007,87.942,395.23,186.57,92.166,125.86,145.62,36.845,533.22,362.71,33.987,232.56,-27.332,23.783,293.53,87.871,22.19,140.73,19.757,1354.1,500.22,42.125,1076.7,449.67
34,0.55,304.74,1747.2,457.28,223.22,1739.0,472.17,326.99,1738.7,368.58,51.715,1531.2,464.61,301.93,1532.0,182.4,158.0,1580.9,306.18,254.27,1492.2,385.25,98.157,1369.9,250.24,289.18,1296.7,416.39,-21.654,1237.6,516.88,319.44,1227.9,90.228,27.646,1193.6,430.35,229.18,1188.0,137.25,164.42,1226.3,629.02,476.31,1184.6,238.74,145.54,1154.8,626.51,454.66,1115.1,232.62,147.33,1047.7,485.42,334.62,1015.3,263.01,11.639,1077.6,360.68,173.65,1054.7,149.62,123.32,518.08,417.31,249.79,497.14,248.47,11.512,500.64,409.47,220.57,494.41,146.32,86.98,463.46,322.75,152.89,475.19,243.49,78.057,93.549,347.1,171.41,88.083,222.66,-3.4721,87.84,395.25,186.49,92.176,125.89,145.57,36.755,533.23,362.66,33.834,232.57,-27.421,23.676,293.54,87.837,22.107,140.76,20.138,1353.6,500.99,42.664,1076.6,450.72
38,0.617,305.53,1747.3,458.58,224.12,1739.0,473.62,327.73,1738.7,369.91,52.415,1531.3,465.95,302.91,1532.2,183.87,158.85,1581.2,307.62,254.85,1492.0,386.62,98.704,1370.5,251.16,289.44,1296.5,417.42,-21.152,1237.5,517.5,320.4,1228.1,91.294,28.099,1193.6,430.89,230.06,1188.1,138.14,164.91,1226.1,629.73,477.3,1184.7,239.84,146.07,1154.8,627.01,455.57,1115.1,233.59,147.15,1048.1,485.88,334.58,1015.4,263.81,11.479,1077.8,361.0,173.96,1055.1,150.08,123.67,518.02,417.9,250.84,497.16,249.51,11.965,500.71,410.15,221.56,494.34,147.55,87.283,463.36,323.37,153.96,475.31,244.49,77.957,93.481,347.1,171.75,88.356,222.83,-3.3877,87.921,395.32,186.79,92.494,125.94,145.73,36.997,533.26,362.98,34.211,232.63,-27.213,23.812,293.56,88.025,22.529,140.73,20.733,1353.6,501.93,42.574,1076.7,451.07
