2,0.017,662.09,1696.0,-314.55,577.6,1695.5,-323.06,721.17,1695.1,-394.93,433.64,1481.4,-405.81,796.38,1476.0,-513.91,598.39,1514.0,-528.3,627.49,1454.2,-380.46,563.77,1269.3,-559.38,647.33,1317.2,-332.74,364.96,1131.7,-352.98,871.38,1129.3,-498.19,426.58,1107.9,-433.05,785.73,1117.1,-538.95,428.05,878.52,-290.72,839.08,889.84,-403.94,373.57,867.33,-338.68,853.58,866.28,-477.96,499.32,1057.4,-317.77,771.27,1029.1,-402.89,483.79,1059.2,-485.56,686.03,1046.0,-550.8,488.66,477.35,-371.61,736.65,481.98,-445.56,411.16,469.87,-427.5,761.98,466.11,-544.62,530.43,438.48,-461.36,655.54,440.29,-487.91,495.08,103.73,-451.37,695.9,96.222,-484.08,403.63,94.696,-457.26,750.23,86.544,-562.99,469.18,41.255,-252.01,850.56,36.546,-372.91,436.45,37.966,-544.8,668.09,26.242,-599.05,483.93,1504.5,-466.22,452.19,1067.6,-397.94
6,0.084,662.79,1695.6,-312.28,578.23,1695.2,-320.72,721.82,1694.9,-392.69,433.93,1481.5,-404.13,796.7,1476.3,-512.37,598.69,1514.2,-526.63,627.69,1454.1,-378.96,563.97,1269.7,-558.24,647.54,1317.0,-331.53,365.41,1131.6,-351.8,871.59,1129.4,-497.12,426.9,1108.0,-432.02,785.94,1117.2,-537.86,428.74,878.39,-290.07,839.22,890.0,-403.29,374.17,867.19,-337.96,853.66,866.33,-477.34,499.12,1057.0,-317.63,771.25,1028.9,-402.67,483.84,1059.3,-485.37,686.11,1046.2,-550.58,488.45,477.27,-371.81,736.63,482.02,-445.74,411.01,469.76,-427.66,761.94,466.1,-544.8,530.4,438.51,-461.69,655.36,440.16,-488.16,495.04,103.78,-451.41,695.73,96.029,-484.1,403.53,94.57,-457.26,750.18,86.388,-562.96,469.04,41.189,-252.0,850.41,36.396,-372.91,436.35,37.803,-544.78,668.01,26.129,-599.09,484.21,1504.6,-464.53,452.38,1067.5,-397.34
10,0.15,663.57,1695.0,-309.35,579.08,1694.8,-317.63,722.49,1694.5,-389.89,434.3,1481.5,-402.0,797.12,1476.6,-510.2,599.02,1514.6,-524.43,627.95,1453.9,-376.94,564.25,1270.4,-556.99,647.7,1316.6,-330.05,365.92,1131.5,-350.57,871.89,1129.6,-496.0,427.33,1108.2,-430.96,786.32,1117.7,-536.85,429.53,878.15,-289.49,839.3,890.06,-402.65,374.97,867.04,-337.22,853.9,866.65,-476.82,498.87,1056.5,-317.44,771.19,1028.7,-402.51,483.82,1059.6,-485.15,686.19,1046.5,-550.44,488.46,477.23,-371.86,736.65,481.93,-445.77,410.96,469.7,-427.65,761.96,466.06,-544.88,530.36,438.52,-461.91,655.5,440.2,-488.17,495.02,103.73,-451.47,695.6,95.864,-484.65,403.48,94.5,-457.26,750.24,86.541,-563.04,469.02,41.203,-252.03,850.23,36.138,-372.95,436.31,37.714,-544.8,668.05,26.218,-599.06,484.55,1504.9,-462.3,452.5,1067.6,-396.9
14,0.217,664.93,1692.8,-304.56,580.35,1693.1,-312.88,723.83,1692.9,-385.15,435.15,1481.4,-398.87,797.57,1476.7,-506.75,599.77,1515.0,-520.96,628.79,1453.6,-373.62,564.67,1271.2,-555.61,647.06,1315.2,-328.78,366.36,1131.3,-349.04,872.38,1129.8,-494.29,427.65,1108.3,-429.48,786.95,1118.0,-535.55,430.54,877.93,-288.83,839.07,889.6,-402.19,375.85,866.84,-336.66,854.17,866.65,-476.29,497.44,1055.6,-317.09,771.41,1028.1,-403.24,483.44,1059.7,-485.69,685.97,1046.4,-551.18,488.89,479.12,-372.18,736.3,482.67,-445.29,411.65,469.9,-426.46,762.05,465.96,-544.62,530.98,438.56,-460.92,655.73,440.13,-487.57,495.14,103.65,-451.42,695.95,96.081,-483.99,403.64,94.64,-457.25,750.11,86.349,-562.85,469.14,41.373,-252.06,850.64,36.599,-372.88,436.42,37.851,-544.82,668.05,26.176,-599.03,485.21,1505.1,-458.97,451.89,1066.9,-396.73
18,0.284,669.32,1685.5,-289.25,584.81,1688.1,-297.9,728.52,1687.3,-369.58,437.62,1481.4,-389.83,800.49,1476.3,-496.69,602.51,1517.3,-512.12,630.14,1451.3,-366.13,565.14,1275.6,-555.15,647.26,1311.9,-326.85,364.93,1130.9,-344.02,875.64,1128.8,-490.24,426.03,1108.4,-424.96,790.78,1117.7,-532.8,430.7,877.47,-285.31,840.71,888.5,-400.11,376.06,866.38,-333.6,855.22,865.58,-474.2,491.58,1054.7,-323.26,769.8,1029.2,-409.46,480.7,1059.6,-492.29,683.86,1045.7,-556.94,492.86,480.51,-364.33,733.22,491.99,-442.1,415.22,469.24,-418.02,762.88,466.17,-541.83,535.08,437.84,-452.4,657.24,440.4,-483.92,496.16,103.04,-450.84,695.46,95.514,-484.16,404.24,94.715,-456.64,749.96,86.494,-562.51,469.21,41.098,-252.03,850.23,35.843,-372.77,436.4,37.671,-544.78,667.66,26.318,-599.33,487.41,1506.4,-450.17,447.61,1065.7,-403.01
22,0.35,676.94,1664.9,-253.56,592.9,1671.8,-264.11,738.87,1672.7,-331.38,443.81,1481.1,-370.37,807.73,1474.8,-474.14,610.34,1522.9,-493.13,633.12,1443.4,-354.19,567.71,1287.7,-556.92,645.13,1301.0,-327.61,364.75,1131.3,-330.64,881.82,1126.8,-477.83,424.35,1108.6,-412.46,798.75,1116.6,-523.72,429.74,878.04,-271.79,845.67,884.61,-393.29,375.37,866.64,-320.09,859.76,863.14,-467.73,484.83,1055.2,-340.6,762.12,1030.5,-421.52,474.49,1060.3,-509.52,678.75,1047.0,-571.39,497.33,482.49,-350.12,734.06,494.55,-437.99,417.68,467.28,-404.88,765.77,465.78,-537.04,537.95,436.56,-439.83,659.04,440.23,-480.0,496.69,102.88,-449.9,695.64,95.465,-483.39,404.23,94.839,-455.1,750.15,86.661,-562.15,469.35,41.483,-252.06,850.37,36.055,-372.56,436.42,37.628,-544.79,668.01,26.401,-599.01,493.5,1509.8,-431.8,440.16,1066.6,-420.45
26,0.417,687.44,1628.0,-202.02,604.49,1641.0,-214.44,753.4,1642.1,-275.6,454.8,1471.9,-339.51,816.31,1463.1,-440.72,621.44,1522.5,-459.02,638.69,1423.7,-332.71,567.94,1301.9,-557.49,642.99,1278.9,-326.48,365.84,1125.1,-309.37,888.77,1115.7,-457.89,422.5,1101.7,-392.33,807.7,1107.0,-507.03,429.96,872.92,-248.37,851.07,872.0,-379.8,374.88,860.78,-295.63,867.91,851.69,-453.94,475.67,1050.8,-367.94,749.19,1027.1,-445.97,463.69,1061.1,-535.79,669.27,1050.2,-596.68,495.27,482.29,-342.2,739.02,495.94,-431.4,416.69,465.31,-396.98,770.31,464.85,-530.39,537.26,435.2,-431.91,663.05,439.05,-473.95,496.65,102.88,-449.51,695.72,95.422,-482.56,403.77,95.001,-454.49,750.58,87.136,-562.01,469.57,42.888,-252.41,850.24,36.545,-372.48,436.29,37.439,-544.94,668.09,26.521,-599.1,504.02,1506.9,-399.61,429.55,1065.8,-446.06
30,0.484,701.12,1566.8,-139.97,619.26,1586.0,-154.58,770.35,1584.1,-209.56,469.09,1442.7,-294.67,824.58,1430.3,-395.5,635.09,1502.0,-407.9,645.64,1382.2,-301.92,568.04,1311.7,-548.32,641.03,1239.8,-323.9,365.04,1103.0,-283.5,896.12,1087.0,-436.26,418.89,1080.3,-366.61,816.95,1081.5,-488.3,430.46,852.97,-217.96,855.79,842.53,-361.07,375.54,838.83,-264.3,874.58,822.6,-434.52,463.23,1040.4,-403.22,733.73,1018.1,-481.83,450.09,1061.1,-569.98,656.48,1050.4,-632.23,491.09,482.12,-344.2,746.35,497.19,-422.37,412.61,464.12,-397.61,778.38,463.65,-521.44,533.1,435.23,-433.55,670.07,439.13,-466.29,495.92,103.28,-449.96,695.48,95.309,-481.62,402.61,94.628,-454.61,751.08,87.51,-561.21,469.34,44.228,-253.03,849.56,36.185,-372.32,435.92,36.767,-545.08,667.84,26.556,-598.95,518.27,1484.5,-350.43,417.83,1062.4,-478.82
34,0.55,716.63,1475.0,-77.962,635.59,1498.8,-92.77,787.1,1492.4,-145.61,487.41,1378.0,-241.77,831.7,1363.4,-342.55,650.45,1448.9,-347.89,653.31,1309.2,-268.64,574.11,1305.3,-529.54,638.85,1177.8,-323.28,362.62,1051.5,-254.21,903.91,1029.8,-416.16,413.15,1029.0,-338.04,827.13,1027.1,-468.88,431.58,805.26,-183.58,859.14,787.24,-339.19,376.12,788.39,-228.16,878.31,766.02,-414.7,450.31,1021.1,-440.79,720.37,997.5,-521.67,438.19,1059.7,-605.32,644.82,1046.4,-668.62,484.9,485.66,-350.23,753.46,499.79,-426.26,405.61,464.71,-405.39,783.86,462.07,-525.45,524.6,436.35,-442.24,675.64,439.61,-470.37,494.5,104.0,-450.76,696.49,96.348,-482.47,401.64,94.466,-455.28,752.12,87.302,-561.87,469.13,46.358,-253.49,849.89,37.68,-372.5,436.01,36.65,-545.28,668.18,26.675,-599.35,535.65,1428.1,-291.68,406.73,1054.1,-514.14
38,0.617,730.38,1357.0,-26.314,649.49,1384.4,-40.829,801.18,1375.2,-93.017,504.0,1275.6,-193.14,837.82,1259.1,-295.92,666.17,1366.0,-291.88,659.37,1210.5,-243.58,581.93,1277.3,-498.62,635.45,1095.4,-326.43,362.46,965.05,-219.04,911.25,938.9,-394.16,404.18,943.61,-308.12,837.59,938.59,-450.69,434.69,722.59,-151.0,859.02,699.44,-316.55,377.62,704.22,-192.41,878.8,675.69,-389.22,437.24,990.26,-474.79,708.02,968.08,-557.64,430.12,1056.0,-631.86,637.23,1045.5,-694.42,470.96,487.35,-357.43,757.98,502.47,-442.84,395.12,464.44,-415.29,787.19,461.42,-540.86,514.42,437.1,-447.91,677.53,440.61,-487.21,492.35,104.93,-451.41,696.81,97.188,-485.4,400.04,93.377,-456.31,753.26,86.492,-563.93,468.0,46.826,-253.6,849.05,38.551,-373.1,435.67,35.985,-545.42,668.21,25.596,-599.64,552.22,1335.8,-233.56,397.16,1037.3,-542.82
