1,0,174.13,1196,-777.15,90.468,1194.8,-755.66,194.07,1188.3,-856.94,-112.17,1043.8,-875.8,232.01,1036.6,-917.86,56.429,1082.1,-974.7,66.061,985.92,-840.74,29.963,844.94,-1038.9,54.959,768.39,-799.41,-203.58,747.82,-837.31,276.21,736.92,-861.53,-138.35,697.8,-872.1,212.69,706.74,-930.89,-66.453,610.27,-672.01,133.82,625.92,-731.58,-129.72,612.1,-653.13,190.47,610.29,-705.32,-101.45,635.96,-834.9,155.24,635.65,-823.37,-25.984,602.49,-1030.3,94.23,603.49,-1022,-119.89,523.17,-472.44,127.42,521.4,-462.41,-180.65,447.39,-531.16,175.68,421.02,-527.91,-67.564,416.58,-522.14,66.683,447.14,-499.63,-70.642,100.18,-590.22,31.894,74.371,-615.95,-151.74,88.953,-615.45,110.94,57.068,-609.72,-129.29,63.75,-424.43,121.4,56.427,-412.7,-101.11,38.237,-668.97,68.644,31.362,-659.11,-30.428,1071.3,-935.23,-130.18,642.62,-968.4
2,0.017,175.23,1195.8,-777.35,91.571,1194.6,-755.62,194.98,1188.1,-857.19,-111.53,1043.9,-875.44,232.53,1036.4,-918.18,56.915,1082.2,-974.81,66.742,985.83,-840.72,30.131,844.92,-1038.9,55.593,768.41,-799.41,-203.25,747.91,-837.15,275.85,736.6,-861.82,-137.74,697.79,-871.87,212.23,706.62,-931.12,-65.935,610.01,-672.28,133.77,625.47,-731.62,-129.24,611.87,-653.29,190.69,610.16,-705.45,-101.15,635.95,-834.82,155.35,635.53,-823.4,-26.005,602.5,-1030.2,94.231,603.42,-1022.2,-119.35,523.13,-472.34,128.13,521.22,-462.53,-180.27,447.34,-531,176.2,420.9,-527.97,-67.112,416.79,-522.04,67.136,447.17,-499.61,-70.666,100.11,-590.21,31.926,74.33,-615.88,-151.74,88.926,-615.4,111.09,57.133,-609.69,-129.26,63.684,-424.4,121.42,56.416,-412.68,-101.09,38.22,-668.95,68.605,31.278,-659.06,-29.852,1071.3,-934.99,-130.12,642.74,-968.12
3,0.034,176.47,1195.6,-777.53,92.849,1194.5,-755.62,195.85,1187.9,-857.44,-110.88,1044,-875.17,233.13,1036.3,-918.37,57.464,1082.1,-974.54,67.342,985.78,-840.74,30.291,844.88,-1038.9,56.205,768.49,-799.45,-202.84,748.07,-837.13,275.62,736.4,-861.87,-137.8,697.98,-872.24,211.6,706.54,-930.94,-65.381,609.91,-672.58,133.84,625.35,-731.22,-128.8,611.76,-653.49,190.91,610.12,-705.21,-100.88,635.98,-834.73,155.96,635.65,-823.69,-26.044,602.48,-1030.2,94.238,603.33,-1022.3,-118.78,523.09,-472.26,128.9,521.23,-462.45,-179.8,447.46,-530.88,176.84,421.13,-528.18,-66.641,416.68,-521.94,67.904,447.16,-499.64,-70.707,100.04,-590.26,31.91,74.299,-615.84,-151.74,88.923,-615.4,111.25,57.283,-609.65,-129.28,63.658,-424.43,121.38,56.43,-412.7,-101.12,38.24,-668.99,68.528,31.22,-659.05,-29.232,1071.3,-934.86,-129.92,642.89,-967.94
4,0.05,177.63,1195.6,-777.75,93.887,1194.4,-755.58,196.68,1187.7,-857.69,-110.3,1044.1,-874.94,233.72,1036.2,-918.49,58.002,1082.2,-974.51,68.292,985.94,-840.64,30.475,844.86,-1038.9,56.659,768.38,-799.54,-202.46,748.25,-837.12,275.43,736.2,-861.7,-137.52,698.09,-872.36,210.9,706.43,-930.36,-65.772,609.15,-672.92,133.95,625.38,-730.51,-128.36,611.69,-653.67,190.91,609.95,-704.69,-100.57,636.09,-834.61,156.25,635.92,-823.73,-26.034,602.45,-1030.1,94.286,603.3,-1022.4,-118.24,523.04,-472.2,129.61,521.13,-462.3,-179.34,447.58,-530.71,177.39,421.31,-528.31,-66.29,416.31,-522,68.459,447.25,-499.5,-70.735,99.869,-590.26,31.978,74.298,-615.73,-151.75,88.87,-615.36,111.33,57.26,-609.66,-129.31,63.573,-424.4,121.32,56.327,-412.71,-101.18,38.157,-668.97,68.494,31.145,-658.95,-28.837,1071.3,-934.67,-129.8,643.12,-967.79
5,0.067,178.64,1195.5,-777.93,94.936,1194.4,-755.63,197.4,1187.5,-857.92,-109.77,1044.3,-874.81,234.28,1036.2,-918.54,58.456,1082.3,-974.67,68.285,985.62,-840.76,30.664,844.86,-1038.9,56.975,768.34,-799.57,-202.09,748.43,-837.21,275.33,736,-861.35,-137.24,698.2,-872.52,210.21,706.34,-929.5,-65.389,609.1,-673.16,133.93,625.43,-729.58,-127.93,611.69,-653.87,190.87,609.78,-704.07,-100.34,636.21,-834.52,156.68,636.03,-823.9,-26.006,602.48,-1030.1,94.342,603.21,-1022.3,-117.69,523.05,-472.15,130.29,520.97,-462.07,-178.83,447.7,-530.56,177.93,421.43,-528.49,-65.797,416.33,-521.95,69.043,447.21,-499.42,-70.66,99.894,-590.29,32.008,74.366,-615.76,-151.75,88.884,-615.38,111.38,57.288,-609.67,-129.3,63.546,-424.42,121.32,56.283,-412.75,-101.25,38.129,-669.01,68.479,31.184,-658.99,-28.265,1071.3,-934.65,-129.6,643.26,-967.73
6,0.084,179.33,1195.1,-778.06,95.67,1194.2,-755.65,198.08,1187.3,-858.1,-109.3,1044.3,-874.7,234.68,1036,-918.57,58.92,1082.2,-974.48,68.74,985.55,-840.75,30.915,844.89,-1038.9,57.184,768.24,-799.56,-201.76,748.47,-837.26,275.09,735.63,-860.73,-136.93,698.3,-872.68,209.7,706.2,-928.52,-65.019,609.08,-673.37,133.72,625.33,-728.59,-127.46,611.71,-654.01,190.67,609.47,-703.27,-100.08,636.35,-834.41,156.51,635.85,-823.8,-25.902,602.52,-1030,94.433,603.18,-1022.4,-117.07,523.02,-472.04,130.78,520.75,-461.81,-178.45,447.64,-530.38,178.25,421.17,-528.47,-65.441,416.17,-521.93,69.295,447,-499.23,-70.544,99.923,-590.25,32.068,74.429,-615.75,-151.71,88.901,-615.34,111.39,57.265,-609.66,-129.3,63.567,-424.42,121.32,56.293,-412.72,-101.27,38.1,-668.98,68.53,31.225,-658.96,-27.933,1071.4,-934.51,-129.56,643.3,-967.66
7,0.1,179.98,1194.9,-778.2,96.477,1194.1,-755.71,198.71,1187.1,-858.28,-108.86,1044.4,-874.67,235.02,1035.7,-918.57,59.318,1082.2,-974.66,69.221,985.56,-840.77,31.148,845.01,-1039,57.345,768.2,-799.54,-201.39,748.51,-837.39,274.84,735.26,-859.87,-136.58,698.41,-872.83,209.32,706.01,-927.53,-64.666,609.03,-673.57,133.48,625.17,-727.59,-127.04,611.77,-654.18,190.52,609.22,-702.46,-99.928,636.45,-834.31,156.66,635.43,-823.93,-25.797,602.64,-1030.1,94.495,603.21,-1022.4,-116.52,523.06,-471.99,131.15,520.58,-461.59,-178.02,447.62,-530.26,178.52,420.86,-528.54,-65.046,416.12,-521.91,69.61,446.75,-499.15,-70.397,99.958,-590.24,32.163,74.679,-615.88,-151.6,88.984,-615.34,111.41,57.251,-609.64,-129.18,63.605,-424.42,121.4,56.374,-412.71,-101.18,38.158,-668.99,68.586,31.404,-659.06,-27.317,1071.5,-934.57,-129.48,643.3,-967.63
8,0.117,180.59,1194.7,-778.29,97.125,1194,-755.69,199.29,1186.9,-858.4,-108.5,1044.4,-874.67,235.31,1035.5,-918.52,59.746,1082.1,-974.65,69.684,985.57,-840.74,31.408,845.03,-1039,57.511,768.15,-799.45,-201.08,748.49,-837.5,274.6,734.96,-858.91,-136.2,698.47,-872.94,209.2,705.86,-926.61,-64.232,609.12,-673.69,133.19,624.9,-726.65,-126.62,611.83,-654.27,190.31,608.94,-701.53,-99.924,636.44,-834.29,156.39,635.24,-823.73,-25.68,602.7,-1030,94.571,603.14,-1022.4,-116.03,523.11,-471.88,131.34,520.41,-461.37,-177.73,447.65,-530.12,178.63,420.6,-528.41,-64.801,416.03,-521.87,69.693,446.62,-498.99,-70.311,99.995,-590.19,32.224,74.73,-615.87,-151.52,88.986,-615.34,111.46,57.292,-609.62,-129.12,63.622,-424.39,121.49,56.414,-412.67,-101.13,38.227,-668.96,68.662,31.469,-659.05,-26.846,1071.6,-934.51,-129.45,643.29,-967.59
9,0.134,181.12,1194.5,-778.35,97.776,1194,-755.7,199.81,1186.7,-858.44,-108.19,1044.5,-874.74,235.68,1035.3,-918.37,60.097,1082.1,-974.71,69.979,985.54,-840.74,31.722,844.97,-1039,57.579,768.14,-799.4,-200.71,748.52,-837.66,274.55,734.89,-857.84,-135.37,698.39,-872.69,209.27,705.66,-925.59,-63.944,609.13,-673.82,133.04,624.63,-725.87,-126.3,611.93,-654.38,190.12,608.69,-700.66,-99.925,636.46,-834.28,156.61,635.19,-823.8,-25.629,602.74,-1030,94.621,603.15,-1022.4,-115.64,523.14,-471.84,131.43,520.34,-461.21,-177.38,447.71,-530.02,178.72,420.59,-528.45,-64.513,416.02,-521.84,69.961,446.5,-498.98,-70.241,100.01,-590.19,32.257,74.79,-615.9,-151.49,89.025,-615.34,111.5,57.315,-609.64,-129.09,63.635,-424.4,121.53,56.457,-412.7,-101.08,38.234,-669.01,68.658,31.493,-659.08,-26.412,1071.6,-934.59,-129.38,643.36,-967.57
10,0.15,181.72,1194.6,-778.39,98.248,1194.1,-755.69,200.23,1186.6,-858.46,-107.94,1044.6,-874.81,235.99,1035.3,-918.19,60.48,1082.1,-974.74,70.144,985.46,-840.71,31.98,844.88,-1038.9,57.584,768.05,-799.36,-200.36,748.52,-837.8,274.49,734.92,-856.72,-134.97,698.39,-872.81,209.48,705.5,-924.73,-63.694,609.18,-673.89,132.88,624.29,-725.15,-126.1,611.95,-654.46,189.78,608.39,-699.86,-99.898,636.45,-834.24,156.52,635.39,-823.55,-25.612,602.71,-1029.9,94.667,603.12,-1022.3,-115.38,523.09,-471.75,131.34,520.31,-461.03,-177.13,447.76,-529.91,178.65,420.63,-528.31,-64.618,415.86,-521.99,69.875,446.51,-498.85,-70.24,99.924,-590.13,32.257,74.755,-615.85,-151.52,88.988,-615.3,111.47,57.25,-609.65,-129.14,63.577,-424.41,121.45,56.381,-412.7,-101.14,38.182,-668.96,68.635,31.44,-659.02,-26.157,1071.5,-934.54,-129.34,643.41,-967.5
